# Stream: FlexEEG (EEG) from LAPTOP-HAVIHBPF
# Time range (requested): 1902.753s - 1932.753s
# Buffer range available: 0.0000s - 1948.1521s
timestamp,relative_time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9
92188.7765928,1905.2942,-29,64,-322,54,-56,-134,-95,-212,0
92188.8054082,1905.3230,-115,-13,-260,37,-82,-97,-142,-183,0
92188.808326,1905.3259,-96,-43,373,44,-50,-90,-137,-194,0
92188.8116898,1905.3293,-54,-24,-506,76,-61,-103,-147,-263,0
92188.8144004,1905.3320,57,142,-430,75,-36,-99,-143,-292,0
92188.8172895,1905.3349,80,188,-305,112,-17,-75,-129,-286,0
92188.8199743,1905.3376,201,339,29,96,-13,-33,-121,-280,0
92188.8787361,1905.3963,192,315,235,83,-3,-10,-105,-253,0
92188.8807502,1905.3983,197,391,-80,72,10,3,-123,-247,0
92188.8826755,1905.4003,151,377,68,78,-8,-12,-167,-259,0
92188.884892,1905.4025,85,271,382,81,-2,-27,-192,-285,0
92188.8866618,1905.4042,132,238,684,60,-18,-1,-180,-275,0
92188.8892059,1905.4068,105,298,124,96,0,-7,-156,-243,0
92188.9135362,1905.4311,48,216,88,112,-45,12,-139,-231,0
92188.9157899,1905.4334,60,97,82,115,-60,-4,-129,-232,0
92188.91771,1905.4353,63,83,221,93,-95,6,-120,-233,0
92188.9201498,1905.4377,70,82,673,61,-74,48,-95,-258,0
92188.9228567,1905.4404,17,-65,284,62,-69,50,-71,-240,0
92188.9255839,1905.4432,17,-117,-124,83,-51,20,-86,-202,0
92188.9502217,1905.4678,-38,-125,-113,85,-64,5,-59,-199,0
92188.9591887,1905.4768,-104,-132,-25,59,-102,-24,-57,-183,0
92188.9612005,1905.4788,22,-36,65,57,-136,-17,-53,-154,0
92188.9631659,1905.4807,129,18,133,54,-117,7,-73,-165,0
92188.965078,1905.4827,168,47,187,62,-121,-21,-80,-167,0
92188.9668085,1905.4844,115,72,148,50,-108,-17,-68,-165,0
92188.9860666,1905.5036,-21,23,423,62,-81,-16,-71,-120,0
92188.9883748,1905.5060,-125,-59,623,59,-70,-35,-65,-73,0
92188.9904677,1905.5080,-318,-316,226,55,-63,-47,-27,-82,0
92189.0196307,1905.5372,-389,-391,404,57,-37,-19,-2,-88,0
92189.0214169,1905.5390,-396,-411,207,35,-55,15,-5,-70,0
92189.0236362,1905.5412,-349,-289,95,43,-58,68,-10,-94,0
92189.0523659,1905.5699,-211,-147,25,66,-71,63,20,-83,0
92189.054524,1905.5721,-251,-236,112,70,-109,56,55,-83,0
92189.0566524,1905.5742,-238,-223,-25,74,-126,22,65,-77,0
92189.0591567,1905.5767,-326,-277,162,49,-153,42,48,-68,0
92189.0612364,1905.5788,-380,-389,192,22,-163,75,57,-57,0
92189.0635428,1905.5811,-396,-441,-3,45,-122,78,61,-20,0
92189.0941868,1905.6118,-308,-341,173,16,-75,97,83,21,0
92189.0961201,1905.6137,-220,-359,98,30,-55,107,62,44,0
92189.0985701,1905.6161,-292,-417,-247,23,-23,106,45,55,0
92189.1005563,1905.6181,-303,-344,-162,10,-20,109,55,56,0
92189.1026593,1905.6202,-275,-324,-81,2,-23,144,42,48,0
92189.1049386,1905.6225,-301,-318,-379,5,0,154,20,62,0
